,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
3287,53061,9.3,76053.0,4.7,78.4,11.26
3288,53063,15.5,48676.0,6.6,87.0,10.18
3289,53067,12.2,62299.0,6.0,69.6,8.53
3290,53073,14.4,55073.0,6.0,76.7,10.36
3291,53077,19.1,46891.0,8.1,72.4,5.22
3292,54003,12.5,54217.0,4.9,100.9,35.75
3293,54005,23.4,37971.0,9.7,172.5,59.9
3294,54011,20.2,39044.0,5.4,135.7,69.18
3295,54019,19.9,36235.0,8.6,91.7,22.22
3296,54025,19.0,38209.0,6.6,127.2,28.16
3297,54029,13.7,42009.0,7.8,139.5,40.25
3298,54033,16.0,46979.0,6.3,119.9,23.28
3299,54037,10.6,67821.0,4.1,85.9,26.56
3300,54039,16.5,44849.0,6.0,131.0,46.73
3301,54045,22.4,35615.0,11.2,206.6,48.98
3302,54047,34.5,26413.0,12.8,137.1,115.96
3303,54055,21.1,35342.0,7.3,150.8,44.14
3304,54059,29.0,31742.0,13.2,134.2,47.45
3305,54061,19.6,46718.0,4.7,69.7,9.59
3306,54069,14.0,46315.0,5.6,95.4,27.86
3307,54079,10.4,58933.0,5.6,106.6,24.63
3308,54081,19.9,38564.0,7.4,144.6,59.35
3309,54099,22.5,35537.0,7.1,76.1,34.17
3310,54107,17.3,41133.0,6.3,132.7,23.13
3311,54109,22.5,35020.0,9.6,192.8,103.83
3312,55009,11.1,56003.0,4.1,69.8,4.25
3313,55025,11.2,65416.0,3.2,58.8,11.27
3314,55027,8.7,56514.0,4.4,45.1,14.69
3315,55039,9.4,58049.0,4.1,55.5,12.75
3316,55059,12.7,56414.0,5.1,71.3,18.4
3317,55071,10.7,51951.0,5.0,69.4,18.8
3318,55079,20.3,45905.0,5.7,84.7,22.87
3319,55087,9.0,60649.0,4.0,61.6,6.0
3320,55101,12.4,57367.0,5.6,84.7,13.84
3321,55105,13.9,54107.0,5.2,84.5,14.25
3322,55111,11.7,52025.0,4.1,73.8,17.28
3323,55127,12.4,58554.0,4.6,67.4,10.7
3324,55131,5.3,70778.0,3.7,71.2,9.73
3325,55133,4.7,78689.0,3.8,73.6,8.07
3326,55139,11.3,52725.0,4.2,59.3,8.85
3327,56013,12.9,52408.0,5.6,93.1,24.8
3328,56025,11.0,56703.0,4.9,81.9,13.39
3329,1003,11.7,56460.0,5.3,123.8,8.63
3330,1043,14.9,41543.0,5.0,166.2,15.76
3331,1073,15.3,50109.0,5.7,116.7,25.02
3332,1089,13.5,61193.0,5.1,113.7,4.48
3333,1097,19.5,45233.0,6.6,133.5,5.06
3334,1115,12.0,57856.0,5.2,114.4,11.36
3335,1117,7.9,74212.0,4.3,100.7,13.29
3336,2020,7.2,83959.0,5.5,66.3,12.41
3337,2122,12.0,68501.0,8.5,97.9,22.22
3338,2170,9.5,71793.0,8.2,76.4,16.29
3339,4003,21.1,45151.0,6.2,79.0,14.31
3340,4013,15.0,58742.0,4.6,68.2,10.39
3341,4015,18.3,42003.0,6.6,127.5,15.1
3342,4019,18.2,47644.0,5.0,74.0,15.74
3343,4021,15.4,52642.0,5.6,58.3,7.17
3344,4025,13.3,49824.0,4.9,97.8,6.65
3345,5007,9.1,64072.0,2.9,87.8,7.74
3346,5051,17.8,42087.0,4.3,176.3,10.26
3347,5119,17.2,47966.0,3.5,105.2,4.83
3348,5125,8.7,63618.0,3.1,97.4,8.42
3349,6001,10.7,89472.0,4.3,31.1,3.03
3350,6007,19.5,45097.0,6.6,125.4,7.49
3351,6013,8.7,90920.0,4.5,40.8,4.67
3352,6019,25.5,48323.0,9.5,57.8,6.43
3353,6023,20.0,43164.0,4.9,92.2,23.42
3354,6025,23.6,43327.0,24.1,52.4,6.08
3355,6029,22.4,49812.0,10.4,60.3,6.1
3356,6037,16.3,61308.0,5.3,33.4,3.37
3357,6039,20.4,49467.0,9.2,49.7,6.46
3358,6041,7.8,103488.0,3.3,36.7,5.75
3359,6045,19.0,45247.0,5.3,105.1,19.4
3360,6047,20.3,47442.0,10.6,65.3,8.19
3361,6053,12.9,62999.0,7.6,50.6,2.99
3362,6059,11.1,81642.0,4.0,42.1,8.73
3363,6061,7.2,85326.0,4.5,62.9,2.89
3364,6065,15.3,59951.0,6.1,49.4,4.61
3365,6067,16.3,59728.0,5.4,50.3,2.64
3366,6071,17.6,56194.0,5.8,52.2,1.54
3367,6073,12.4,70693.0,4.7,39.2,7.6
3368,6075,10.2,101873.0,3.3,32.2,10.91
3369,6077,14.6,59038.0,8.1,54.5,7.22
3370,6079,11.0,69517.0,4.3,71.6,7.42
3371,6081,6.6,107075.0,3.0,31.5,2.62
3372,6083,13.9,66360.0,5.1,54.7,7.4
3373,6085,9.3,110843.0,3.8,24.2,3.23
3374,6087,13.4,75929.0,7.0,57.0,11.29
3375,6089,17.2,46663.0,7.0,118.0,9.46
3376,6093,18.8,40875.0,8.5,117.2,22.93
3377,6095,11.4,73200.0,5.5,43.0,3.41
3378,6097,9.4,73496.0,4.0,52.5,4.97
3379,6099,14.5,54060.0,8.6,85.1,2.59
3380,6107,24.7,45768.0,11.2,65.1,3.04
3381,6111,9.8,79470.0,5.2,54.0,5.18
3382,8001,11.7,65442.0,3.5,52.5,11.44
3383,8005,9.0,70866.0,3.1,58.2,10.2
3384,8013,10.8,74772.0,2.6,47.7,5.9
3385,8031,14.0,61038.0,3.1,39.4,12.12
3386,8035,3.4,112399.0,2.6,50.5,3.35
3387,8041,11.5,63610.0,3.7,67.4,13.08
3388,8059,7.0,74342.0,2.9,70.4,8.74
3389,8069,11.2,66561.0,2.8,62.2,7.65
3390,8077,15.0,49825.0,5.2,78.6,11.33
3391,8101,19.9,44644.0,4.7,107.9,12.72
3392,8123,11.5,63609.0,3.4,58.0,6.1
3393,9001,8.6,89954.0,4.9,43.4,15.78
3394,9003,10.9,69341.0,5.4,56.0,27.34
3395,9005,7.2,76323.0,4.7,60.6,19.17
3396,9007,7.9,80190.0,4.4,63.3,27.55
3397,9009,11.4,66012.0,5.5,63.1,26.26
3398,9011,9.3,70258.0,5.1,66.4,32.25
3399,9013,7.2,81369.0,4.5,48.4,22.5
3400,9015,11.9,60869.0,5.6,71.6,25.82
3401,10001,13.6,53994.0,4.9,75.9,12.58
3402,10003,11.3,67246.0,4.4,74.7,14.72
3403,10005,11.6,56618.0,4.5,93.1,20.43
3404,11001,18.5,74093.0,6.1,32.5,28.04
3405,12001,22.3,45294.0,4.3,69.1,6.45
3406,12005,14.9,48843.0,4.8,121.2,22.29
3407,12009,14.7,51214.0,5.1,92.1,8.98
3408,12011,13.5,54055.0,4.5,51.3,13.72
3409,12015,12.6,44935.0,5.3,79.8,8.41
3410,12017,16.6,40009.0,6.7,104.9,13.93
3411,12019,9.6,57476.0,4.5,87.3,29.28
3412,12021,11.4,62397.0,4.7,58.2,12.6
3413,12031,14.5,51948.0,4.9,88.6,33.47
3414,12033,15.2,45004.0,4.9,113.0,9.2
3415,12035,11.2,50863.0,5.5,80.3,11.08
3416,12053,15.4,46225.0,6.0,110.0,6.02
3417,12057,15.0,54509.0,4.4,65.6,11.77
3418,12061,12.3,49813.0,6.0,96.7,6.6
3419,12069,11.8,50125.0,4.9,82.3,4.17
3420,12071,12.8,52989.0,4.6,66.3,16.75
3421,12073,19.0,51041.0,4.5,71.5,5.21
3422,12081,12.7,51770.0,4.6,76.2,38.31
3423,12083,17.4,39629.0,5.8,90.8,12.03
3424,12085,11.3,55917.0,4.8,74.8,6.3
3425,12086,18.2,45886.0,5.1,30.5,9.03
3426,12087,11.5,63892.0,3.2,79.9,13.91
3427,12089,10.3,67967.0,4.5,110.4,23.57
3428,12091,10.7,58009.0,4.0,85.4,17.4
3429,12095,16.3,51312.0,4.3,45.2,12.63
3430,12097,14.8,50716.0,5.0,53.0,11.31
3431,12099,12.6,57607.0,4.7,59.3,20.36
3432,12101,13.3,46326.0,5.1,86.6,13.08
3433,12103,13.3,49974.0,4.3,82.4,9.06
3434,12105,16.4,46289.0,5.5,72.9,4.8
3435,12107,21.5,37526.0,6.4,110.0,13.84
3436,12109,7.7,78544.0,3.8,65.0,13.19
3437,12111,17.0,45509.0,5.8,65.6,13.38
3438,12113,10.6,62668.0,4.5,97.4,7.04
3439,12115,10.8,55088.0,4.5,79.0,17.21
3440,12117,11.4,61253.0,4.3,55.9,14.93
3441,12127,14.2,45356.0,5.1,81.8,15.49
3442,13013,12.9,54893.0,4.7,84.6,12.97
3443,13015,15.1,52497.0,5.1,102.9,13.49
3444,13021,26.3,38115.0,5.9,130.7,7.86
3445,13045,14.9,50598.0,6.0,116.6,17.2
3446,13047,12.9,53740.0,4.8,116.1,15.06
3447,13051,16.6,52746.0,5.2,84.9,8.65
3448,13057,7.5,78668.0,4.2,70.0,14.07
3449,13059,27.9,36692.0,5.5,97.1,9.62
3450,13063,20.8,44598.0,6.6,44.6,5.37
3451,13067,10.0,70950.0,4.6,61.3,12.83
3452,13073,7.2,74908.0,4.6,81.0,10.85
3453,13077,9.9,71114.0,5.0,81.3,9.96
3454,13089,17.5,56053.0,5.4,45.1,6.08
3455,13097,12.9,59665.0,5.5,94.5,16.17
3456,13117,5.7,101804.0,4.2,51.2,5.88
3457,13121,16.0,62824.0,5.4,49.2,10.07
3458,13135,11.3,67197.0,4.7,47.4,6.06
3459,13139,13.7,55308.0,4.5,94.5,6.61
3460,13151,9.6,67150.0,5.5,78.6,12.63
3461,13223,8.6,65480.0,4.6,58.6,16.04
3462,13245,25.6,41128.0,6.7,86.8,13.39
3463,13295,18.6,40814.0,5.6,54.8,14.73
3464,13297,12.8,55267.0,4.9,111.0,13.31
3465,15001,15.4,54684.0,3.7,66.4,5.54
3466,15003,8.5,80012.0,2.8,33.6,4.74
3467,15009,9.5,69699.0,3.1,56.8,6.05
3468,16001,10.8,61571.0,3.3,72.0,6.76
3469,16005,16.8,48453.0,3.6,101.6,15.41
3470,16055,14.5,52019.0,4.7,95.0,8.42
3471,17019,18.9,51032.0,5.1,65.9,8.64
3472,17031,15.0,60025.0,6.0,41.3,18.35
3473,17037,15.8,59586.0,5.4,57.7,11.48
3474,17043,7.0,84999.0,4.7,46.7,11.62
3475,17063,7.9,71969.0,6.7,91.6,19.83
3476,17089,10.5,73684.0,5.5,41.5,7.52
3477,17091,14.2,54624.0,6.4,81.8,11.82
3478,17093,4.6,91952.0,5.1,52.1,16.04
3479,17097,8.7,83344.0,5.2,52.2,9.96
3480,17099,13.3,56543.0,6.8,84.6,12.65
3481,17111,7.3,81570.0,5.2,63.0,14.98
3482,17113,12.6,64271.0,5.1,57.3,6.96
3483,17115,17.3,47786.0,6.6,98.2,13.14
3484,17119,13.3,56297.0,5.9,106.1,20.7
3485,17143,15.2,52380.0,6.9,79.0,14.59
3486,17163,15.4,50598.0,6.1,77.0,12.56
3487,17167,13.8,55090.0,4.9,98.4,10.63
3488,17179,8.8,60590.0,6.4,90.9,15.63
3489,17183,20.2,45247.0,7.2,93.6,19.2
3490,17197,7.2,81640.0,6.0,53.9,14.65
3491,17201,15.6,50296.0,6.7,94.5,28.68
3492,18003,15.0,51329.0,4.3,76.0,4.59
3493,18011,7.0,80634.0,3.4,66.7,18.56
3494,18019,10.5,51837.0,4.2,104.8,18.96
3495,18029,8.2,63876.0,4.7,88.8,22.3
3496,18035,21.6,41404.0,5.1,99.4,10.38
3497,18039,13.2,54582.0,3.5,73.0,5.89
3498,18043,10.3,58703.0,4.1,131.9,25.98
3499,18053,20.3,40177.0,4.9,104.2,16.43
3500,18057,4.8,92406.0,3.2,50.6,6.01
3501,18089,16.6,53600.0,6.3,82.8,11.32
3502,18095,17.5,45853.0,5.0,110.1,15.47
3503,18097,18.9,45300.0,4.5,72.4,16.26
3504,18105,23.8,44442.0,4.6,71.5,11.68
3505,18109,10.5,60482.0,4.2,110.9,18.65
3506,18127,7.8,67302.0,5.1,89.9,14.3
3507,18135,15.4,46750.0,4.5,77.2,39.87
3508,18141,16.2,48960.0,4.5,81.3,14.49
3509,18143,15.8,47738.0,4.8,149.0,71.64
3510,18157,17.6,51385.0,4.1,71.4,9.04
3511,18163,17.4,46750.0,4.1,137.8,19.26
3512,18167,17.8,43560.0,5.4,103.8,9.27
3513,18177,17.0,42983.0,4.8,101.5,45.07
3514,19061,10.5,59403.0,3.5,61.2,12.37
3515,19103,17.0,58904.0,2.6,32.3,6.82
3516,19113,10.0,64625.0,3.6,65.0,5.86
3517,19153,10.9,64169.0,3.4,82.2,8.23
3518,19163,13.4,56208.0,4.5,73.3,13.34
3519,20091,5.6,80872.0,3.3,66.9,7.02
3520,20173,14.9,52612.0,4.6,99.9,6.84
3521,20177,10.9,55387.0,4.0,106.3,6.74
3522,21015,7.6,72942.0,3.8,89.0,19.45
3523,21019,18.2,44569.0,8.2,90.8,45.71
3524,21021,17.1,44834.0,5.0,117.6,39.98
3525,21029,10.4,63570.0,4.2,64.6,12.63
3526,21037,12.5,61490.0,3.9,85.9,58.56
3527,21067,17.9,53288.0,3.6,65.4,31.72
3528,21071,30.4,31295.0,11.4,226.2,35.03
3529,21073,13.7,52395.0,4.1,95.4,21.76
3530,21081,15.6,49312.0,4.9,106.8,64.2
3531,21093,13.8,52040.0,4.5,86.4,18.64
3532,21097,15.3,49615.0,4.7,96.3,112.62
3533,21111,14.9,52008.0,4.4,83.4,24.04
3534,21113,15.9,55047.0,4.0,91.4,30.56
3535,21117,12.6,61798.0,4.1,74.9,38.19
3536,21151,21.3,45406.0,4.2,83.9,29.04
3537,21195,31.4,32734.0,11.0,220.0,23.12
3538,21209,10.4,64809.0,3.8,77.9,31.5
3539,21227,18.5,47253.0,3.9,94.6,7.97
3540,22033,19.9,50451.0,5.1,92.1,5.37
3541,22051,16.1,49681.0,5.3,106.5,20.39
3542,22063,12.6,58318.0,5.1,105.2,12.13
3543,22071,24.1,38418.0,5.9,64.8,9.71
3544,22079,19.9,42452.0,6.2,144.0,13.59
3545,22103,9.8,65861.0,5.0,102.6,19.72
3546,22117,27.8,34240.0,7.0,136.9,32.39
3547,23001,12.7,48494.0,3.6,71.9,21.43
3548,23003,16.3,39746.0,5.4,74.6,19.13
3549,23005,10.0,65475.0,2.9,53.4,18.83
3550,23009,11.0,53941.0,4.5,65.5,27.56
3551,23011,14.1,51013.0,3.6,101.7,23.22
3552,23017,13.4,44508.0,4.6,72.8,17.48
3553,23019,14.8,47076.0,4.3,71.2,26.35
3554,23025,19.5,42134.0,5.6,76.8,21.6
3555,23029,18.4,37711.0,5.5,64.3,69.95
3556,23031,8.1,60520.0,3.4,63.8,25.7
3557,24003,7.0,95297.0,3.8,69.8,10.56
3558,24005,9.0,72305.0,4.7,71.4,9.63
3559,24009,5.8,97188.0,3.9,90.1,10.96
3560,24013,5.5,89529.0,3.7,72.4,7.16
3561,24015,10.0,70504.0,5.2,74.0,17.54
3562,24017,7.4,93947.0,4.3,78.5,7.61
3563,24021,6.9,89541.0,3.9,67.4,10.1
3564,24025,7.2,83595.0,4.2,72.9,6.77
3565,24027,5.2,119386.0,3.3,35.5,4.41
3566,24031,6.9,99604.0,3.5,34.7,3.54
3567,24033,9.2,78680.0,4.5,38.7,4.29
3568,24043,13.2,54643.0,5.2,113.1,9.32
3569,24510,21.8,46604.0,6.6,54.6,16.76
3570,25001,7.6,67374.0,4.9,60.8,35.93
3571,25003,10.9,56011.0,4.5,58.3,26.0
3572,25005,10.7,65154.0,4.9,72.5,41.91
3573,25009,10.7,73503.0,4.0,46.9,33.5
3574,25011,10.0,56544.0,3.5,51.5,17.05
3575,25013,16.5,51589.0,5.3,66.7,26.68
3576,25015,11.9,64425.0,3.6,56.7,21.01
3577,25017,7.7,94977.0,3.2,33.8,23.71
3578,25021,6.1,92606.0,3.4,42.3,29.26
3579,25023,8.0,81483.0,4.1,53.5,35.05
3580,25025,19.5,61367.0,3.5,32.2,29.46
3581,25027,9.6,69064.0,4.1,51.7,24.16
3582,26005,9.0,58311.0,3.9,52.9,9.52
3583,26021,16.7,47237.0,5.0,97.4,14.93
3584,26025,16.8,46423.0,4.8,120.4,26.79
3585,26045,11.2,57807.0,4.1,95.2,14.66
3586,26049,20.3,44174.0,5.6,119.7,27.41
3587,26055,10.0,57367.0,4.3,103.0,11.95
3588,26065,20.1,49387.0,4.3,71.7,21.18
3589,26073,23.4,42924.0,4.7,74.6,15.43
3590,26077,16.6,53370.0,4.0,72.4,19.11
3591,26081,12.1,59649.0,3.5,75.5,9.65
3592,26091,12.5,52738.0,4.6,91.0,16.24
3593,26093,5.8,79388.0,4.1,58.9,14.84
3594,26099,11.0,60175.0,5.2,97.5,28.93
3595,26115,10.0,61962.0,4.3,92.6,29.49
3596,26121,18.8,44473.0,5.4,126.7,16.15
3597,26125,8.7,72078.0,4.2,72.8,3.62
3598,26139,9.0,65004.0,3.4,58.6,9.92
3599,26147,13.8,52178.0,6.1,100.6,32.58
3600,26161,14.6,66040.0,3.7,44.1,16.73
3601,26163,22.9,43570.0,6.3,89.1,31.1
3602,27003,6.8,76497.0,3.7,52.1,7.52
3603,27037,5.6,79111.0,3.4,48.4,5.75
3604,27053,10.9,71184.0,3.3,38.6,11.44
3605,27123,13.9,60287.0,3.6,42.0,6.29
3606,27137,14.7,50156.0,5.7,64.6,11.5
3607,27139,5.5,91046.0,3.2,37.2,6.96
3608,27163,4.5,90755.0,3.3,53.0,4.35
3609,28033,10.2,64138.0,4.2,100.5,16.51
3610,28045,17.2,45369.0,6.1,89.2,21.37
3611,28047,20.5,42988.0,5.5,125.7,10.33
3612,28049,20.8,42903.0,5.4,72.2,4.56
3613,28059,17.6,53288.0,6.6,103.1,9.91
3614,28121,9.5,62284.0,3.9,101.0,12.65
3615,29019,16.6,52824.0,3.3,46.5,6.8
3616,29047,8.4,65973.0,3.9,89.2,10.87
3617,29071,10.7,55496.0,4.4,100.4,35.98
3618,29077,16.5,42802.0,3.8,108.9,12.12
3619,29095,15.5,50822.0,5.1,79.6,8.38
3620,29099,10.1,61508.0,4.3,78.4,34.79
3621,29113,11.2,56833.0,4.5,73.4,21.71
3622,29169,14.2,50870.0,5.4,42.5,20.89
3623,29183,5.2,80696.0,3.5,75.2,16.63
3624,29189,9.2,62756.0,4.2,69.0,23.23
3625,29510,24.3,39954.0,5.5,54.1,58.44
3626,31055,12.4,59226.0,3.3,64.5,4.5
3627,32003,14.6,54455.0,5.9,77.5,13.08
3628,32023,15.9,48001.0,7.3,137.0,27.64
3629,32031,12.5,58253.0,5.0,83.4,15.21
3630,33001,10.0,57779.0,2.8,68.6,26.32
3631,33003,10.5,56836.0,3.0,75.1,31.72
3632,33005,8.6,57286.0,2.7,65.1,23.75
3633,33009,10.3,60335.0,2.4,67.8,12.38
3634,33011,8.0,75997.0,3.0,54.6,43.9
3635,33013,7.4,69320.0,2.6,73.7,22.88
3636,33015,4.2,82016.0,3.0,63.1,30.67
3637,33017,7.7,69467.0,2.5,79.9,36.88
3638,34001,14.2,55672.0,7.4,74.5,28.78
3639,34003,6.9,93205.0,4.2,42.5,10.22
3640,34005,6.2,80081.0,4.5,69.0,7.35
3641,34007,12.0,65838.0,5.5,84.8,1.96
3642,34009,11.9,59181.0,9.8,88.2,21.18
3643,34011,18.4,48867.0,7.5,91.7,28.61
3644,34013,16.3,54879.0,6.0,39.6,21.08
3645,34015,7.8,79332.0,5.1,78.6,3.42
3646,34017,15.6,63157.0,4.7,36.9,11.8
3647,34019,4.5,113336.0,3.8,42.8,12.83
3648,34021,11.1,76988.0,4.4,54.1,12.4
3649,34023,8.6,82183.0,4.4,41.4,18.88
3650,34025,7.1,89968.0,4.5,55.1,22.21
3651,34027,5.4,107019.0,3.9,42.3,13.24
3652,34029,11.0,62276.0,5.2,66.5,28.86
3653,34031,17.2,61517.0,6.2,45.9,14.96
3654,34035,5.2,104668.0,4.1,37.0,12.28
3655,34037,6.0,87549.0,4.7,59.6,22.45
3656,34039,10.6,71801.0,5.2,40.8,12.24
3657,34041,8.3,74834.0,4.6,70.6,29.08
3658,35001,16.2,50599.0,5.8,68.7,20.53
3659,35013,25.6,38287.0,7.1,46.8,10.27
3660,35039,22.5,37174.0,7.4,83.0,72.43
3661,35043,14.5,58621.0,6.5,54.6,9.15
3662,35045,17.4,50847.0,8.7,67.9,9.56
3663,35049,14.0,57469.0,5.2,82.0,21.53
3664,35061,18.6,43819.0,7.1,79.6,19.83
3665,36005,28.6,37355.0,7.1,30.7,17.59
3666,36007,16.5,49927.0,5.4,69.6,28.16
3667,36011,12.5,53437.0,5.1,49.3,20.55
3668,36013,19.2,42664.0,5.8,72.6,19.3
3669,36025,17.5,45381.0,5.5,66.3,24.16
3670,36027,9.2,73680.0,4.2,55.6,16.98
3671,36029,14.2,54175.0,4.9,67.0,29.21
3672,36037,11.4,54211.0,4.6,54.9,23.94
3673,36045,15.3,46206.0,6.2,59.4,15.79
3674,36047,20.6,54793.0,5.3,23.3,10.23
3675,36053,11.1,57703.0,5.3,59.5,18.23
3676,36055,14.7,54684.0,4.7,49.1,15.78
3677,36059,6.1,105486.0,3.9,40.7,13.96
3678,36061,17.2,77214.0,4.6,39.3,11.86
3679,36063,12.6,50328.0,5.8,76.2,20.31
3680,36065,16.3,52404.0,4.8,61.8,21.63
3681,36067,14.6,56853.0,4.5,55.8,27.24
3682,36069,9.6,58320.0,4.3,51.6,10.02
3683,36071,12.6,71963.0,4.3,58.6,18.2
3684,36075,17.2,52621.0,6.5,58.0,19.33
3685,36079,6.0,96267.0,4.0,41.0,22.24
3686,36081,13.3,61844.0,4.5,23.9,8.02
3687,36085,13.2,75524.0,5.2,44.8,22.27
3688,36087,14.4,84358.0,4.2,34.6,9.79
3689,36089,17.5,50897.0,6.6,69.9,12.72
3690,36101,13.2,50190.0,5.8,67.2,13.41
3691,36103,7.6,92310.0,4.4,51.3,22.65
3692,36105,16.9,49016.0,4.8,70.2,21.39
3693,36109,18.5,55778.0,4.2,52.6,16.21
3694,36111,13.9,61421.0,4.4,67.6,14.51
3695,36119,10.0,89380.0,4.3,35.0,13.03
3696,37001,16.1,46060.0,4.7,82.9,8.77
3697,37019,13.8,51457.0,6.4,110.7,25.99
3698,37021,13.5,50538.0,3.9,80.8,16.4
3699,37023,17.7,41383.0,4.9,151.5,28.14
3700,37025,11.0,63059.0,4.6,95.2,18.85
3701,37027,17.1,39166.0,5.2,135.6,23.33
3702,37031,12.3,51557.0,5.2,101.2,29.03
3703,37035,12.7,49475.0,4.7,129.2,21.73
3704,37045,20.6,38654.0,5.5,128.0,10.29
3705,37047,24.6,35290.0,6.4,177.8,21.24
3706,37049,15.3,49524.0,5.2,110.8,26.1
3707,37051,18.8,45286.0,6.4,86.0,15.59
3708,37057,15.4,46263.0,4.8,80.4,20.01
3709,37059,11.6,54189.0,4.5,95.5,33.32
3710,37063,16.1,54255.0,4.5,49.1,6.86
3711,37067,17.5,48987.0,4.9,76.0,14.27
3712,37071,15.7,48874.0,5.3,119.0,25.81
3713,37077,15.2,50414.0,4.3,79.7,16.94
3714,37081,18.3,47754.0,5.2,74.5,13.43
3715,37085,16.1,51106.0,5.8,79.8,10.7
3716,37087,15.9,45290.0,4.5,102.7,16.48
3717,37089,12.2,53638.0,4.3,84.2,10.51
3718,37097,10.6,56325.0,4.8,102.0,13.88
3719,37099,20.9,44004.0,5.4,91.7,23.67
3720,37101,13.2,55174.0,4.7,70.2,8.36
3721,37109,12.7,50714.0,4.7,115.7,19.71
3722,37111,18.4,41443.0,4.8,87.4,28.84
3723,37119,12.3,63197.0,4.7,54.4,11.66
3724,37125,11.4,54545.0,5.0,127.3,14.62
3725,37127,16.5,47403.0,6.6,92.3,21.28
3726,37129,17.3,51373.0,4.7,102.7,27.3
3727,37133,13.7,47163.0,5.5,76.9,18.17
3728,37135,12.8,65299.0,4.2,42.1,7.05
3729,37141,15.0,50437.0,5.3,50.6,25.39
3730,37147,21.5,45918.0,5.6,82.9,12.98
3731,37151,14.4,45939.0,4.9,71.5,20.92
3732,37155,27.8,34439.0,7.9,129.7,9.76
3733,37157,18.1,41620.0,5.7,131.9,22.98
3734,37159,16.5,47971.0,5.6,80.8,25.01
3735,37161,18.6,38699.0,6.7,97.3,15.06
3736,37169,12.4,48148.0,4.8,86.1,26.03
3737,37179,9.0,72548.0,4.4,67.9,9.27
3738,37183,9.2,76173.0,4.3,54.5,8.79
3739,37191,20.6,42421.0,5.8,78.6,12.89
3740,37193,16.8,41640.0,4.8,91.4,39.28
3741,37195,22.3,41352.0,8.2,90.7,13.47
3742,38017,10.7,59711.0,2.2,30.9,12.55
3743,39001,20.2,38302.0,7.5,83.9,43.0
3744,39003,15.5,47924.0,5.0,89.8,20.24
3745,39007,18.2,43668.0,6.1,67.6,36.65
3746,39013,15.7,45661.0,7.5,88.3,17.47
3747,39015,16.7,51504.0,5.8,86.6,31.99
3748,39017,12.4,63094.0,4.5,77.0,51.92
3749,39021,11.1,56203.0,4.5,70.3,25.81
3750,39023,15.7,47410.0,5.2,104.5,48.22
3751,39025,10.6,61203.0,4.4,82.3,43.84
3752,39027,13.4,53234.0,5.8,102.8,28.64
3753,39029,17.2,46873.0,6.7,84.2,9.64
3754,39035,18.3,46703.0,5.6,61.3,40.1
3755,39037,10.7,52771.0,4.1,52.1,38.63
3756,39041,4.7,102990.0,3.6,54.6,5.09
3757,39043,12.5,51354.0,5.5,84.3,31.95
3758,39045,9.7,65198.0,4.3,73.5,13.76
3759,39049,16.6,56090.0,4.1,72.0,21.75
3760,39051,8.9,56504.0,4.7,74.7,23.52
3761,39053,20.6,42074.0,6.8,87.5,36.65
3762,39055,5.8,77938.0,4.5,54.8,24.45
3763,39057,12.1,62751.0,4.4,74.4,24.28
3764,39059,18.6,43519.0,7.1,97.3,30.72
3765,39061,16.0,53344.0,4.4,72.2,37.57
3766,39063,10.0,56406.0,3.7,61.5,21.09
3767,39077,12.2,51278.0,6.5,97.0,25.67
3768,39081,16.3,43558.0,8.4,111.9,14.99
3769,39085,8.6,61946.0,4.9,74.8,38.93
3770,39087,17.9,42132.0,6.5,82.6,36.14
3771,39091,12.2,53760.0,4.2,83.5,28.78
3772,39093,12.4,54951.0,6.0,74.0,39.5
3773,39095,19.8,45251.0,5.2,98.0,28.67
3774,39097,11.8,60039.0,3.9,73.0,29.94
3775,39099,18.7,42839.0,6.4,93.5,32.17
3776,39101,14.8,44783.0,5.1,102.8,32.26
3777,39103,6.5,73148.0,4.4,61.3,23.13
3778,39109,9.5,59591.0,4.4,68.0,25.79
3779,39113,18.2,47239.0,4.9,92.9,56.47
3780,39123,10.4,56569.0,6.5,69.9,29.53
3781,39133,13.5,52947.0,5.0,61.0,25.94
3782,39135,11.0,57896.0,4.8,66.9,48.49
3783,39139,15.8,44835.0,5.5,70.2,51.19
3784,39141,18.6,47507.0,5.5,93.4,50.65
3785,39143,11.6,52452.0,4.7,68.2,25.28
3786,39145,22.1,39245.0,7.7,105.5,27.6
3787,39149,9.4,59604.0,4.2,71.4,30.85
3788,39151,13.2,51036.0,5.5,92.6,24.62
3789,39153,13.7,52226.0,5.1,76.6,49.23
3790,39155,17.6,45929.0,6.8,94.8,49.05
3791,39157,12.7,50273.0,5.8,75.1,12.98
3792,39165,5.4,81543.0,4.2,64.1,22.46
3793,39167,13.7,47802.0,7.0,119.9,23.1
3794,39169,11.9,53605.0,4.0,57.0,25.76
3795,39173,11.4,60347.0,4.2,47.1,12.29
3796,40013,16.9,39219.0,4.3,145.8,21.94
3797,40027,12.4,61275.0,3.8,79.1,9.69
3798,40037,15.5,45630.0,5.8,110.7,14.02
3799,40079,21.6,37005.0,6.9,89.4,22.06
3800,40101,21.4,40581.0,5.5,122.9,17.27
3801,40109,16.3,51082.0,4.3,109.1,10.09
3802,40143,15.7,51476.0,4.7,125.8,12.75
3803,41005,8.7,74460.0,4.3,74.4,5.39
